Kingdom,Genome ID
Bacteria,GCF_902386945.1
Bacteria,GCF_000092565.1
Bacteria,GCF_003101015.1
Bacteria,GCF_001693515.2
Bacteria,GCF_000007145.1
Bacteria,GCF_000007165.1
Bacteria,GCF_000006905.1
Bacteria,GCF_001653935.1
Bacteria,GCF_001663855.1
Bacteria,GCF_000763535.1
Bacteria,GCF_000772065.1
Bacteria,GCF_001693615.1
Bacteria,GCF_003391375.1
Bacteria,GCF_024449095.1
Bacteria,GCF_002214395.1
Bacteria,GCF_007182835.1
Bacteria,GCF_000214785.1
Bacteria,GCF_009184665.1
Bacteria,GCF_023674385.1
Bacteria,GCF_000982715.1
Bacteria,GCF_016839185.1
Bacteria,GCF_021165915.1
Bacteria,GCF_022836895.1
Bacteria,GCF_022870785.1
Bacteria,GCF_000732945.1
Bacteria,GCF_003047185.1
Bacteria,GCF_000009085.1
Bacteria,GCF_022965695.1
Bacteria,GCF_001687625.2
Bacteria,GCF_014048085.1
Bacteria,GCF_002237615.1
Bacteria,GCF_004296255.1
Bacteria,GCF_008932225.1
Bacteria,GCF_019448255.1
Bacteria,GCF_004194615.2
Bacteria,GCF_008727615.1
Bacteria,GCF_002234515.1
Bacteria,GCF_003641305.1
Bacteria,GCF_003710205.1
Bacteria,GCF_024266165.1
Bacteria,GCF_024494525.1
Bacteria,GCF_002952975.1
Bacteria,GCF_009667765.1
Bacteria,GCF_009667835.1
Bacteria,GCF_016454165.1
Bacteria,GCF_019063905.1
Bacteria,GCF_021266225.1
Bacteria,GCF_021266245.1
Bacteria,GCF_021266265.1
Bacteria,GCF_021266285.1
Bacteria,GCF_021266305.1
Bacteria,GCF_021266345.1
Bacteria,GCF_021266365.1
Bacteria,GCF_021266405.1
Bacteria,GCF_021266425.1
Bacteria,GCF_021266445.1
Bacteria,GCF_022936345.1
Bacteria,GCF_022936365.1
Bacteria,GCF_022936385.1
Bacteria,GCF_022936425.1
Bacteria,GCF_022936485.1
Bacteria,GCF_023159325.1
Bacteria,GCF_024442255.1
Bacteria,GCF_024442275.1
Bacteria,GCF_002009175.1
Bacteria,GCF_000011285.1
Bacteria,GCF_014054525.1
Bacteria,GCF_014055005.1
Bacteria,GCF_000006985.1
Bacteria,GCF_001889105.1
Bacteria,GCF_000011865.1
Bacteria,GCF_000009685.1
Bacteria,GCF_000013285.1
Bacteria,GCF_004328555.1
Bacteria,GCF_001693295.1
Bacteria,GCF_000316685.1
Bacteria,GCF_001693275.1
Bacteria,GCF_023375035.1
Bacteria,GCF_023375055.1
Bacteria,GCF_903989475.2
Bacteria,GCF_905367715.1
Bacteria,GCF_905367745.1
Bacteria,GCF_024206775.1
Bacteria,GCF_024206795.1
Bacteria,GCF_002850695.3
Bacteria,GCF_002285935.1
Bacteria,GCF_017310235.1
Bacteria,GCF_020405305.1
Bacteria,GCF_020405345.1
Bacteria,GCF_022703095.1
Bacteria,GCF_023920205.1
Bacteria,GCF_000015265.1
Bacteria,GCF_000011305.1
Bacteria,GCF_000009745.1
Bacteria,GCF_000011265.1
Bacteria,GCF_000011325.1
Bacteria,GCF_000196335.1
Bacteria,GCF_000011345.1
Bacteria,GCF_009906955.1
Bacteria,GCF_003346755.1
Bacteria,GCF_019930905.1
Bacteria,GCF_900475885.1
Bacteria,GCF_900637765.1
Bacteria,GCF_004843545.1
Bacteria,GCF_002313065.1
Bacteria,GCF_014872735.1
Bacteria,GCF_019443805.1
Bacteria,GCF_000007845.1
Bacteria,GCF_013347305.1
Bacteria,GCF_000006925.2
Bacteria,GCF_000007405.1
Bacteria,GCF_000007425.1
Bacteria,GCF_001187595.1
Bacteria,GCF_022343705.1
Bacteria,GCF_022343725.1
Bacteria,GCF_012647205.1
Bacteria,GCF_001605965.1
Bacteria,GCF_001654515.1
Bacteria,GCF_000147055.1
Bacteria,GCF_000007365.1
Bacteria,GCF_001482725.1
Bacteria,GCF_000007445.1
Bacteria,GCF_014262945.1
Bacteria,GCF_002109385.1
Bacteria,GCF_011462075.1
Bacteria,GCF_019056515.1
Bacteria,GCF_001186335.1
Bacteria,GCF_014930995.1
Bacteria,GCF_018516745.1
Bacteria,GCF_018516785.1
Bacteria,GCF_023278105.1
Bacteria,GCF_023278125.1
Bacteria,GCF_017309995.1
Bacteria,GCF_001465795.2
Bacteria,GCF_001712875.1
Bacteria,GCF_000763515.1
Bacteria,GCF_900187025.1
Bacteria,GCF_900187195.1
Bacteria,GCF_000763475.1
Bacteria,GCF_000763495.1
Bacteria,GCF_900637745.1
Bacteria,GCF_000801145.1
Bacteria,GCF_018324105.1
Bacteria,GCF_006965565.1
Bacteria,GCF_009676805.1
Bacteria,GCF_012220585.1
Bacteria,GCF_017498585.1
Bacteria,GCF_017498605.1
Bacteria,GCF_017498625.1
Bacteria,GCF_021432045.1
Bacteria,GCF_000015865.1
Bacteria,GCF_000014445.1
Bacteria,GCF_000013665.1
Bacteria,GCF_000014385.1
Bacteria,GCF_020783375.1
Bacteria,GCF_000007485.1
Bacteria,GCF_000238215.1
Bacteria,GCF_003049785.1
Bacteria,GCF_018904205.1
Bacteria,GCF_020047155.1
Bacteria,GCF_003403135.1
Bacteria,GCF_014893095.1
Bacteria,GCF_018361045.1
Bacteria,GCF_018361065.1
Bacteria,GCF_018361085.1
Bacteria,GCF_018361105.1
Bacteria,GCF_018361125.1
Bacteria,GCF_018361145.1
Bacteria,GCF_018361165.1
Bacteria,GCF_018361185.1
Bacteria,GCF_018361205.1
Bacteria,GCF_018361225.1
Bacteria,GCF_018361245.1
Bacteria,GCF_022871065.1
Bacteria,GCF_002887555.1
Bacteria,GCF_012278405.1
Bacteria,GCF_012278555.1
Bacteria,GCF_019444095.1
Bacteria,GCF_019464635.1
Bacteria,GCF_020520245.1
Bacteria,GCF_021614775.1
Bacteria,GCF_021614795.1
Bacteria,GCF_023212925.1
Bacteria,GCF_023078375.1
Bacteria,GCF_000021545.1
Bacteria,GCF_000014005.1
Bacteria,GCF_000007505.1
Bacteria,GCF_000223195.1
Bacteria,GCF_019222765.1
Bacteria,GCF_000008945.1
Bacteria,GCF_000012245.1
Bacteria,GCF_000013145.1
Bacteria,GCF_000012705.1
Bacteria,GCF_000012445.1
Bacteria,GCF_000987835.1
Bacteria,GCF_004551665.1
Bacteria,GCF_001431765.1
Bacteria,GCF_000007525.1
Bacteria,GCF_008693785.1
Bacteria,GCF_023923185.1
Bacteria,GCF_000012665.1
Bacteria,GCF_901846895.1
Bacteria,GCF_012295615.1
Bacteria,GCF_004089895.1
Bacteria,GCF_021172805.1
Bacteria,GCF_000286275.1
Bacteria,GCF_001729765.1
Bacteria,GCF_003665375.1
Bacteria,GCF_008365235.1
Bacteria,GCF_008931545.1
Bacteria,GCF_011604705.1
Bacteria,GCF_014041955.1
Bacteria,GCF_015135595.1
Bacteria,GCF_015135855.1
Bacteria,GCF_015136055.1
Bacteria,GCF_015137465.1
Bacteria,GCF_022559745.1
Bacteria,GCF_023023125.1
Bacteria,GCF_023023705.1
Bacteria,GCF_023333675.1
Bacteria,GCF_023547315.1
Bacteria,GCF_023558885.1
Bacteria,GCF_023612495.1
Bacteria,GCF_000007265.1
Bacteria,GCF_000732925.1
Bacteria,GCF_002234575.2
Bacteria,GCF_013112035.1
Bacteria,GCF_016889665.1
Bacteria,GCF_023008325.1
Bacteria,GCF_000195575.1
Bacteria,GCF_001549955.1
Bacteria,GCF_002285455.1
Bacteria,GCF_002285475.1
Bacteria,GCF_002741375.1
Bacteria,GCF_002872455.1
Bacteria,GCF_002895205.1
Bacteria,GCF_003312485.2
Bacteria,GCF_003312525.2
Bacteria,GCF_003312545.2
Bacteria,GCF_003316815.1
Bacteria,GCF_003860365.1
Bacteria,GCF_003860385.1
Bacteria,GCF_003864075.1
Bacteria,GCF_003864095.1
Bacteria,GCF_016904715.2
Bacteria,GCF_016904735.2
Bacteria,GCF_016904755.1
Bacteria,GCF_016904775.2
Bacteria,GCF_016904795.1
Bacteria,GCF_016904815.1
Bacteria,GCF_017357745.1
Bacteria,GCF_024532055.1
Bacteria,GCF_024532075.1
Bacteria,GCF_024532095.1
Bacteria,GCF_024532115.1
Bacteria,GCF_024532135.1
Bacteria,GCF_024532155.1
Bacteria,GCF_024532175.1
Bacteria,GCF_024532195.1
Bacteria,GCF_024532225.1
Bacteria,GCF_024532245.1
Bacteria,GCF_024532265.1
Bacteria,GCF_024532305.1
Bacteria,GCF_024532325.1
Bacteria,GCF_024532345.1
Bacteria,GCF_024532365.1
Bacteria,GCF_024532385.1
Bacteria,GCF_024532405.1
Bacteria,GCF_024532425.1
Bacteria,GCF_000014625.1
Bacteria,GCF_000006765.1
Bacteria,GCF_013001005.1
Bacteria,GCF_021183565.1
Bacteria,GCF_000007545.1
Bacteria,GCF_901457615.1
Bacteria,GCF_901457625.1
Bacteria,GCF_000007465.2
Bacteria,GCF_000196055.1
Bacteria,GCF_000146165.2
Bacteria,GCF_008831445.1
Bacteria,GCF_008831465.1
Bacteria,GCF_014858915.1
Bacteria,GCF_004194605.3
Bacteria,GCF_014394985.2
Bacteria,GCF_014805785.2
Bacteria,GCF_014840915.2
Bacteria,GCF_015159575.1
Bacteria,GCF_015708295.1
Bacteria,GCF_016025375.1
Bacteria,GCF_016025395.1
Bacteria,GCF_016025435.1
Bacteria,GCF_000013125.1
Bacteria,GCF_000007625.1
Bacteria,GCF_010729665.1
Bacteria,GCF_000328565.1
Bacteria,GCF_014678925.1
Bacteria,GCF_014679335.1
Bacteria,GCF_000696485.1
Bacteria,GCF_003945305.1
Bacteria,GCF_000009065.1
Bacteria,GCF_001293415.1
Bacteria,GCF_018437525.1
Bacteria,GCF_023734235.1
Bacteria,GCF_002442895.1
Bacteria,GCF_002442935.1
Bacteria,GCF_003097555.1
Bacteria,GCF_001047635.1
Bacteria,GCF_001047655.1
Bacteria,GCF_022846055.1
Bacteria,GCF_002803985.1
Bacteria,GCF_011611525.1
Bacteria,GCF_014725815.1
Bacteria,GCF_002804005.1
Bacteria,GCF_015476235.1
Bacteria,GCF_000165815.1
Bacteria,GCF_014395425.1
Bacteria,GCF_002080415.1
Bacteria,GCF_023558335.1
Bacteria,GCF_023558355.1
Bacteria,GCF_000761155.1
Bacteria,GCF_002290085.1
Bacteria,GCF_000196315.1
Bacteria,GCF_000009485.1
Bacteria,GCF_000027125.1
Bacteria,GCF_008042015.2
Bacteria,GCF_000018345.1
Bacteria,GCF_000009225.2
Bacteria,GCF_000009265.1
Bacteria,GCF_000210855.2
Bacteria,GCF_000283715.1
Bacteria,GCF_001704155.1
Bacteria,GCF_011604605.1
Bacteria,GCF_023518215.1
Bacteria,GCF_000730205.1
Bacteria,GCF_000829295.1
Bacteria,GCF_001293145.1
Bacteria,GCF_001719085.1
Bacteria,GCF_004936435.1
Bacteria,GCF_005406285.1
Bacteria,GCF_008086305.1
Bacteria,GCF_009728915.1
Bacteria,GCF_009738515.1
Bacteria,GCF_009931635.1
Bacteria,GCF_011764605.1
Bacteria,GCF_014334075.1
Bacteria,GCF_014334375.1
Bacteria,GCF_016838685.1
Bacteria,GCF_017743155.1
Bacteria,GCF_017743175.1
Bacteria,GCF_018141585.1
Bacteria,GCF_018141605.1
Bacteria,GCF_020181415.1
Bacteria,GCF_021228035.1
Bacteria,GCF_021432165.1
Bacteria,GCF_022701235.1
Bacteria,GCF_023242235.1
Bacteria,GCF_900637335.1
Bacteria,GCF_902381625.1
Bacteria,GCF_000039765.1
Bacteria,GCF_010729305.1
Bacteria,GCF_003363775.1
Bacteria,GCF_008086545.1
Bacteria,GCF_002237575.1
Bacteria,GCF_001715535.1
Bacteria,GCF_001267155.1
Bacteria,GCF_001262715.1
Bacteria,GCF_001513715.1
Bacteria,GCF_010365785.1
Bacteria,GCF_010365805.1
Bacteria,GCF_002812705.1
Bacteria,GCF_002966795.1
Bacteria,GCF_003994415.1
Bacteria,GCF_900636675.1
Bacteria,GCF_000783435.2
Bacteria,GCF_001971645.1
Bacteria,GCF_008245125.1
Bacteria,GCF_900637265.1
Bacteria,GCF_020995475.1
Bacteria,GCF_014397115.1
Bacteria,GCF_000021905.1
Bacteria,GCF_009858215.1
Bacteria,GCF_000011605.1
Bacteria,GCF_000252995.1
Bacteria,GCF_000091905.1
Bacteria,GCF_000009545.1
Bacteria,GCF_000196075.1
Bacteria,GCF_000026025.1
Bacteria,GCF_022788735.1
Bacteria,GCF_023008405.1
Bacteria,GCF_014892695.1
Bacteria,GCF_001647715.1
Bacteria,GCF_002804025.1
Bacteria,GCF_000195995.1
Bacteria,GCF_002309535.1
Bacteria,GCF_000012265.1
Bacteria,GCF_000203855.3
Bacteria,GCF_021560175.1
Bacteria,GCF_010729105.1
Bacteria,GCF_000755145.1
Bacteria,GCF_024400855.1
Bacteria,GCF_024401005.1
Bacteria,GCF_024401155.1
Bacteria,GCF_000011245.1
Bacteria,GCF_014279855.1
Bacteria,GCF_014279635.1
Bacteria,GCF_014279615.1
Bacteria,GCF_014279595.1
Bacteria,GCF_001969345.1
Bacteria,GCF_002888685.1
Bacteria,GCF_002891665.1
Bacteria,GCF_002891945.1
Bacteria,GCF_002891965.1
Bacteria,GCF_002891985.1
Bacteria,GCF_002892005.1
Bacteria,GCF_002892025.1
Bacteria,GCF_002892045.1
Bacteria,GCF_002892065.1
Bacteria,GCF_002892085.1
Bacteria,GCF_002892125.1
Bacteria,GCF_002892145.1
Bacteria,GCF_002892165.1
Bacteria,GCF_002892185.1
Bacteria,GCF_002892205.1
Bacteria,GCF_002892225.1
Bacteria,GCF_002892265.1
Bacteria,GCF_003443555.1
Bacteria,GCF_003443575.1
Bacteria,GCF_000007745.1
Bacteria,GCF_001693335.1
Bacteria,GCF_000008005.1
Bacteria,GCF_001750065.2
Bacteria,GCF_002166795.1
Bacteria,GCF_002219245.1
Bacteria,GCF_002219265.1
Bacteria,GCF_002219285.1
Bacteria,GCF_002240155.1
Bacteria,GCF_002287605.1
Bacteria,GCF_009664715.1
Bacteria,GCF_020412405.1
Bacteria,GCF_020412425.1
Bacteria,GCF_900116695.1
Bacteria,GCF_016446395.1
Bacteria,GCF_000013165.1
Bacteria,GCF_000007805.1
Bacteria,GCF_022836935.1
Bacteria,GCF_024362245.1
Bacteria,GCF_008705175.1
Bacteria,GCF_000196095.1
Bacteria,GCF_002355515.1
Bacteria,GCF_006740745.1
Bacteria,GCF_000009045.1
Bacteria,GCF_000789275.1
Bacteria,GCF_012931705.2
Bacteria,GCF_013009385.1
Bacteria,GCF_000008625.1
Bacteria,GCF_000008685.2
Bacteria,GCF_014854835.1
Bacteria,GCF_900086565.1
Bacteria,GCF_000011365.1
Bacteria,GCF_001642675.1
Bacteria,GCF_000007125.1
Bacteria,GCF_000740415.1
Bacteria,GCF_000007725.1
Bacteria,GCF_014396165.1
Bacteria,GCF_015356815.2
Bacteria,GCF_022788655.1
Bacteria,GCF_002005305.1
Bacteria,GCF_000014885.1
Bacteria,GCF_000166295.1
Bacteria,GCF_018064205.1
Bacteria,GCF_019334365.1
Bacteria,GCF_903815275.1
Bacteria,GCF_002056725.1
Bacteria,GCF_017976505.1
Bacteria,GCF_002843565.1
Bacteria,GCF_000007785.1
Bacteria,GCF_000011065.1
Bacteria,GCF_009731485.1
Bacteria,GCF_009731505.1
Bacteria,GCF_009731525.1
Bacteria,GCF_009731545.1
Bacteria,GCF_000007825.1
Bacteria,GCF_006094295.1
Bacteria,GCF_016865425.1
Bacteria,GCF_000007765.2
Bacteria,GCF_900749825.1
Bacteria,GCF_012225885.1
Bacteria,GCF_000009765.2
Bacteria,GCF_000007605.1
Bacteria,GCF_009648555.1
Bacteria,GCF_016647595.1
Bacteria,GCF_021903515.1
Bacteria,GCF_013487945.1
Bacteria,GCF_000178495.2
Bacteria,GCF_000013025.1
Bacteria,GCF_000009145.1
Bacteria,GCF_011801145.1
Bacteria,GCF_004006295.1
Bacteria,GCF_023823895.1
Bacteria,GCF_023823935.1
Bacteria,GCF_023823975.1
Bacteria,GCF_000007885.1
Bacteria,GCF_001010285.1
Bacteria,GCF_000264665.3
Bacteria,GCF_013394005.1
Bacteria,GCF_013394025.1
Bacteria,GCF_013394045.1
Bacteria,GCF_013395075.1
Bacteria,GCF_000179235.2
Bacteria,GCF_005845345.1
Bacteria,GCF_005845365.1
Bacteria,GCF_005845385.1
Bacteria,GCF_001562195.1
Bacteria,GCF_001632765.1
Bacteria,GCF_001632825.1
Bacteria,GCF_000007945.1
Bacteria,GCF_000195835.3
Bacteria,GCF_001941845.1
Bacteria,GCF_000010105.1
Bacteria,GCF_000011945.1
Bacteria,GCF_000184065.1
Bacteria,GCF_009734285.1
Bacteria,GCF_000007905.1
Bacteria,GCF_900343015.1
Bacteria,GCF_000009785.1
Bacteria,GCF_002998295.1
Bacteria,GCF_003860565.1
Bacteria,GCF_000746525.1
Bacteria,GCF_009755645.1
Bacteria,GCF_001913135.1
Bacteria,GCF_006384975.1
Bacteria,GCF_014522265.1
Bacteria,GCF_007989425.1
Bacteria,GCF_007567505.1
Bacteria,GCF_001688765.2
Bacteria,GCF_003716915.1
Bacteria,GCF_003716935.1
Bacteria,GCF_003716955.1
Bacteria,GCF_003716975.1
Bacteria,GCF_004015005.1
Bacteria,GCF_004015025.1
Bacteria,GCF_004015045.1
Bacteria,GCF_004015065.1
Bacteria,GCF_004015085.1
Bacteria,GCF_004015105.1
Bacteria,GCF_004015125.1
Bacteria,GCF_004015205.1
Bacteria,GCF_004015225.1
Bacteria,GCF_004015245.1
Bacteria,GCF_004015265.1
Bacteria,GCF_004015285.1
Bacteria,GCF_004015305.1
Bacteria,GCF_004015325.1
Bacteria,GCF_004015345.1
Bacteria,GCF_004104435.1
Bacteria,GCF_004319565.1
Bacteria,GCF_008000975.1
Bacteria,GCF_009731575.1
Bacteria,GCF_010223015.1
Bacteria,GCF_010223075.1
Bacteria,GCF_010223095.1
Bacteria,GCF_010223115.1
Bacteria,GCF_010223135.1
Bacteria,GCF_010223155.1
Bacteria,GCF_010223175.1
Bacteria,GCF_010223195.1
Bacteria,GCF_010223255.1
Bacteria,GCF_010223405.1
Bacteria,GCF_010223575.1
Bacteria,GCF_010229055.1
Bacteria,GCF_010229315.1
Bacteria,GCF_010229495.1
Bacteria,GCF_010229695.1
Bacteria,GCF_010229955.1
Bacteria,GCF_010230155.1
Bacteria,GCF_010230375.1
Bacteria,GCF_010230515.1
Bacteria,GCF_010230725.1
Bacteria,GCF_010230935.1
Bacteria,GCF_010231195.1
Bacteria,GCF_010231335.1
Bacteria,GCF_010509235.1
Bacteria,GCF_014170075.1
Bacteria,GCF_017570425.1
Bacteria,GCF_017570485.1
Bacteria,GCF_017570505.1
Bacteria,GCF_017570525.1
Bacteria,GCF_018140615.1
Bacteria,GCF_018336995.1
Bacteria,GCF_018846995.1
Bacteria,GCF_018847015.1
Bacteria,GCF_018847035.1
Bacteria,GCF_018847055.1
Bacteria,GCF_018847075.1
Bacteria,GCF_018847095.1
Bacteria,GCF_018847115.1
Bacteria,GCF_018847135.1
Bacteria,GCF_018847155.1
Bacteria,GCF_018847175.1
Bacteria,GCF_018847195.1
Bacteria,GCF_018847215.1
Bacteria,GCF_018847235.1
Bacteria,GCF_018847255.1
Bacteria,GCF_018847275.1
Bacteria,GCF_018847295.1
Bacteria,GCF_018847315.1
Bacteria,GCF_018847335.1
Bacteria,GCF_018847355.1
Bacteria,GCF_018847375.1
Bacteria,GCF_018847395.1
Bacteria,GCF_018847415.1
Bacteria,GCF_018847435.1
Bacteria,GCF_018847455.1
Bacteria,GCF_018847475.1
Bacteria,GCF_018847495.1
Bacteria,GCF_018847515.1
Bacteria,GCF_018847535.1
Bacteria,GCF_018847555.1
Bacteria,GCF_018847575.1
Bacteria,GCF_018847595.1
Bacteria,GCF_018847615.1
Bacteria,GCF_018847695.1
Bacteria,GCF_018847755.1
Bacteria,GCF_018847795.1
Bacteria,GCF_018847895.1
Bacteria,GCF_018847935.1
Bacteria,GCF_902387255.1
Bacteria,GCF_000022565.1
Bacteria,GCF_000204075.1
Bacteria,GCF_001702155.1
Bacteria,GCF_001702175.1
Bacteria,GCF_001702195.1
Bacteria,GCF_010450895.1
Bacteria,GCF_001617605.1
Bacteria,GCF_003966735.1
Bacteria,GCF_000006845.1
Bacteria,GCF_002369955.1
Bacteria,GCF_000007585.1
Bacteria,GCF_000196115.1
Bacteria,GCF_000021485.1
Bacteria,GCF_000011705.1
Bacteria,GCF_000006685.1
Bacteria,GCF_002997735.1
Bacteria,GCF_002997815.1
Bacteria,GCF_002997915.1
Bacteria,GCF_002997935.1
Bacteria,GCF_002997955.1
Bacteria,GCF_002997975.1
Bacteria,GCF_002997995.1
Bacteria,GCF_002998015.1
Bacteria,GCF_002998035.1
Bacteria,GCF_002998115.1
Bacteria,GCF_002998175.1
Bacteria,GCF_002998235.1
Bacteria,GCF_014930955.1
Bacteria,GCF_000011905.1
Bacteria,GCF_000008565.1
Bacteria,GCF_001638825.1
Bacteria,GCF_021378295.1
Bacteria,GCF_000007985.2
Bacteria,GCF_000008325.1
Bacteria,GCF_000014985.1
Bacteria,GCF_000196155.1
Bacteria,GCF_000020065.1
Bacteria,GCF_000027325.1
Bacteria,GCF_000008545.1
Bacteria,GCF_000230655.2
Bacteria,GCF_000390265.1
Bacteria,GCF_000978555.1
Bacteria,GCF_000008185.1
Bacteria,GCF_000008605.1
Bacteria,GCF_000006745.1
Bacteria,GCF_900205735.1
Bacteria,GCF_000007705.1
Bacteria,GCF_001584725.1
Bacteria,GCF_005037725.1
Bacteria,GCF_013167255.1
Bacteria,GCF_013167935.1
Bacteria,GCF_013167975.1
Bacteria,GCF_013167995.1
Bacteria,GCF_013168015.1
Bacteria,GCF_013343615.1
Bacteria,GCF_000019565.1
Bacteria,GCF_000812205.2
Bacteria,GCF_000828055.2
Bacteria,GCF_000941635.2
Bacteria,GCF_001969305.1
Bacteria,GCF_001989495.1
Bacteria,GCF_001989515.1
Bacteria,GCF_001989535.1
Bacteria,GCF_002156765.1
Bacteria,GCF_002164805.3
Bacteria,GCF_002852915.4
Bacteria,GCF_003285185.1
Bacteria,GCF_003290425.1
Bacteria,GCF_003429625.1
Bacteria,GCF_004014895.1
Bacteria,GCF_009497715.1
Bacteria,GCF_009648975.1
Bacteria,GCF_011784425.1
Bacteria,GCF_013305245.1
Bacteria,GCF_013728275.1
Bacteria,GCF_014217415.1
Bacteria,GCF_014489395.1
Bacteria,GCF_015278015.1
Bacteria,GCF_015284185.1
Bacteria,GCF_015285645.1
Bacteria,GCF_015286005.1
Bacteria,GCF_015286725.1
Bacteria,GCF_015286965.1
Bacteria,GCF_015287155.1
Bacteria,GCF_015287425.1
Bacteria,GCF_015287805.1
Bacteria,GCF_015288045.1
Bacteria,GCF_015288445.1
Bacteria,GCF_015288785.1
Bacteria,GCF_015289325.1
Bacteria,GCF_015290365.1
Bacteria,GCF_015290565.1
Bacteria,GCF_015694045.1
Bacteria,GCF_017638945.1
Bacteria,GCF_017639085.1
Bacteria,GCF_018324045.1
Bacteria,GCF_019222805.1
Bacteria,GCF_019334825.1
Bacteria,GCF_020149805.1
Bacteria,GCF_023588825.1
Bacteria,GCF_023703815.1
Bacteria,GCF_024138755.1
Bacteria,GCF_900622585.1
Bacteria,GCF_900622595.1
Bacteria,GCF_900622615.1
Bacteria,GCF_900622625.1
Bacteria,GCF_900636185.1
Bacteria,GCF_905335825.2
Bacteria,GCF_001708485.1
Bacteria,GCF_002966835.1
Bacteria,GCF_008932115.1
Bacteria,GCF_002158905.1
Bacteria,GCF_023221655.1
Bacteria,GCF_000012865.1
Bacteria,GCF_000015345.1
Bacteria,GCF_000015005.1
Bacteria,GCF_000283295.1
Bacteria,GCF_000767605.1
Bacteria,GCF_000012685.1
Bacteria,GCF_000261025.1
Bacteria,GCF_000011965.2
Bacteria,GCF_000148585.2
Bacteria,GCF_000829315.1
Bacteria,GCF_001432245.1
Bacteria,GCF_001682235.1
Bacteria,GCF_001683315.1
Bacteria,GCF_016028235.1
Bacteria,GCF_016127455.1
Bacteria,GCF_016725265.1
Bacteria,GCF_016725305.1
Bacteria,GCF_016772515.1
Bacteria,GCF_024138075.1
Bacteria,GCF_024362285.1
Bacteria,GCF_001318345.1
Bacteria,GCF_018292125.1
Bacteria,GCF_020091405.1
Bacteria,GCF_000009805.1
Bacteria,GCF_015326725.1
Bacteria,GCF_003176915.1
Bacteria,GCF_001999225.1
Bacteria,GCF_019602855.1
Bacteria,GCF_900187285.1
Bacteria,GCF_009664365.1
Bacteria,GCF_020735545.1
Bacteria,GCF_900186995.1
Bacteria,GCF_001908415.1
Bacteria,GCF_019880305.1
Bacteria,GCF_013085465.1
Bacteria,GCF_000011385.1
Bacteria,GCF_000317125.1
Bacteria,GCF_023585745.1
Bacteria,GCF_023585845.1
Bacteria,GCF_023585925.1
Bacteria,GCF_023586525.1
Bacteria,GCF_022557235.1
Bacteria,GCF_900235905.1
Bacteria,GCF_022870845.1
Bacteria,GCF_001617625.1
Bacteria,GCF_008329945.1
Bacteria,GCF_003408635.1
Bacteria,GCF_003612835.1
Bacteria,GCF_003612855.1
Bacteria,GCF_005222505.1
Bacteria,GCF_008369725.1
Bacteria,GCF_902459475.1
Bacteria,GCF_902459485.1
Bacteria,GCF_019774635.1
Bacteria,GCF_000026005.1
Bacteria,GCF_000050425.1
Bacteria,GCF_020310045.1
Bacteria,GCF_023716465.1
Bacteria,GCF_021052245.1
Bacteria,GCF_021052305.1
Bacteria,GCF_001642935.1
Bacteria,GCF_001998805.1
Bacteria,GCF_000009025.1
Bacteria,GCF_008808035.1
Bacteria,GCF_013372265.1
Bacteria,GCF_024224615.1
Bacteria,GCF_904848165.1
Bacteria,GCF_007923045.3
Bacteria,GCF_000195815.1
Bacteria,GCF_000195675.1
Bacteria,GCF_000195695.1
Bacteria,GCF_000195715.1
Bacteria,GCF_004794295.1
Bacteria,GCF_000008065.1
Bacteria,GCF_000008045.1
Bacteria,GCF_008118345.1
Bacteria,GCF_001941945.1
Bacteria,GCF_024266955.1
Bacteria,GCF_000195775.1
Bacteria,GCF_000012305.1
Bacteria,GCF_002215585.1
Bacteria,GCF_006494755.1
Bacteria,GCF_001999945.1
Bacteria,GCF_004006435.1
Bacteria,GCF_006965425.1
Bacteria,GCF_013347105.1
Bacteria,GCF_014621755.1
Bacteria,GCF_018417515.1
Bacteria,GCF_024266605.1
Bacteria,GCF_024266645.1
Bacteria,GCF_024510645.1
Bacteria,GCF_004358925.1
Bacteria,GCF_006228345.1
Bacteria,GCF_014858545.1
Bacteria,GCF_014858565.1
Bacteria,GCF_021397625.1
Bacteria,GCF_021397645.1
Bacteria,GCF_021397675.1
Bacteria,GCF_024266185.1
Bacteria,GCF_024266205.1
Bacteria,GCF_900637885.1
Bacteria,GCF_900638675.1
Bacteria,GCF_000008165.1
Bacteria,GCF_000832635.1
Bacteria,GCF_018467115.1
Bacteria,GCF_018467135.1
Bacteria,GCF_001606025.1
Bacteria,GCF_014280235.1
Bacteria,GCF_000742895.1
Bacteria,GCF_000008445.1
Bacteria,GCF_003721155.3
Bacteria,GCF_000007865.1
Bacteria,GCF_001442805.1
Bacteria,GCF_022682355.1
Bacteria,GCF_000019905.1
Bacteria,GCF_000008145.1
Bacteria,GCF_000008205.1
